text,annotation,created_at,user_id,status_id,reply_to_status_id,reply_to_user_id,country,country_code,location,lang,retweet_count,is_retweet,retweet_location,retweet_status_id,reply_count,favorite_count,retweet_favorite_count,inter_rater
"@BBCScotlandNews Labours desperation knows no boundaries @kezdugdale you should be ashamed of yourself, you’ll be back at the @theSNP &amp; @NicolaSturgeon looking for another job next 🙄 #INDYREF2 #ourtime 🏴󠁧󠁢󠁳󠁣󠁴󠁿🙏",not_misogynistic,2019-06-27 20:21:26,511770766,1144339978887073800,1144275768396132400,15687507,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
@milford_frank @kristle_marie23 @Kristin62402848 @AmazngAuthors @wefishhm70 @justPam99 @KirstenOnRadio @Horn_Slack @JessicaValenti @zesdsa @OverTables @HounddogZenith @neonnbandito @Val_Garcia6 @hannahjoy1234 @Kallaria @dwbwriter @ReportoCA @_mxxiv Stop tagging me bruh.,not_misogynistic,2019-07-03 14:55:04,2883987418,1146432174629052400,1146431937613090800,2883987418,NA,NA,"Michigan, USA",en,0,0,NA,NA,NA,1,NA,FALSE
@GodAlchemist @JessicaValenti I cannot even believe you think one that stupid,not_misogynistic,2019-07-06 11:42:34,27988842,1147470891770449900,1147467667781013500,1135246448763686900,NA,NA,"Dutton, Montana",en,0,0,NA,NA,NA,0,NA,FALSE
@StuPolitics Does this @EverydaySexism make my mouth look big?,misogynistic,2019-06-28 14:23:14,3383245215,1144612224016797700,1144427169352953900,250784170,NA,NA,Cape Breton (Unama’ki),en,0,0,NA,NA,NA,2,NA,FALSE
@nevsprada @jezbel45 @MrBucksboy @carmic3 @NicolaSturgeon @MichelleObama What you on about ya paranoid bigot?,not_misogynistic,2019-07-06 15:16:17,231619253,1147524678111699e3,1147201851491782700,734123500533874700,NA,NA,glasgow,en,0,0,NA,NA,NA,0,NA,FALSE
@PGUK @MrDuncanJames @travisalabanza This is what a civilisation looks like immediately before its death.,misogynistic,2019-06-26 10:07:20,1003212586282864600,1143823048610594800,1143806105505501200,94062558,NA,NA,"London, England",en,0,0,NA,NA,NA,14,NA,FALSE
"@subraathyd @JessicaValenti @shift_happenz Not partisan really, just disgusting!",not_misogynistic,2019-07-04 03:34:04,365581384,1146623180833992700,1146602552739295200,825575100493811700,NA,NA,NA,en,0,0,NA,NA,NA,4,NA,FALSE
"@A1exTimmons @AOC Geeze, Pelosi sounds like Trump, it is said power corrupts.",not_misogynistic,2019-07-07 01:25:12,460584206,1147677915775000600,1147669406584959e3,1077472751344967700,NA,NA,Soggytits South VA.,en,0,0,NA,NA,NA,0,NA,FALSE
"@LieutenantCool @splinterdream @NicolaSturgeon Aye, just flagged out.",not_misogynistic,2019-07-06 20:33:22,969255942641643500,1147604474451701800,114759866471569e4,257510436,NA,NA,"Aberdeenshire, Scotland.",en,1,0,NA,NA,NA,4,NA,FALSE
@AOC Yeah but there is no grown up in your house you're just overgrown little kids that has no clue but has that hand out waiting for that free ride,not_misogynistic,2019-07-06 18:58:10,1059508989216596e3,1147580516855685100,1147511994322497500,138203134,NA,NA,"Texas, USA",en,0,0,NA,NA,NA,0,NA,FALSE
"@UnburntWitch She is  so tiny
perfect doggo",not_misogynistic,2019-07-05 21:50:40,1500399025,1147261537339498500,114725943392947e4,226346115,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
"@meldrumc65 @thatsmabhoy @NicolaSturgeon If Scotland controlled its own laws then it wouldn't be able to be outvoted and ignored. It could do anything it wants. That's Scots democracy, which you oppose.",not_misogynistic,2019-07-06 13:38:42,1143112783,1147500120268845e3,1147499414375817200,1143112783,NA,NA,'Scotland for ever and second to none.' 🏴󠁧󠁢󠁳󠁣󠁴󠁿,en,0,0,NA,NA,NA,0,NA,FALSE
"@gill__lewis @ScotcamVideos @RareBirdAlertUK @NicolaSturgeon @MarkAvery @RaptorPersScot @birdersagainst @RSPBScotland @nicolakidsbooks @JackieMorrisArt @scottishbktrust @SunnysidePri @Authors4Oceans @laurenstjohn There had been talk of vicarious liability at one point. Wonder if that might be brought up again. Hard to imagine these gamekeepers are acting purely on their own initiative. And if they ARE, their employers should be responsible for the damage they do to wildlife. PERIOD.",not_misogynistic,2019-07-07 05:58:53,101367781,1147746789551829e3,1145701570258133e3,958727698767065100,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@AOC If ur actual job is fear mongering and lying then ur doing great!,not_misogynistic,2019-07-07 04:23:45,1141858342069055500,1147722850075402200,1147671989383049200,138203134,NA,NA,"Plainview, NY",en,0,0,NA,NA,NA,0,NA,FALSE
@SharkFu that's absolutely hilarious,not_misogynistic,2019-07-06 02:17:54,820694,1147328791108300800,1147328127510749200,18489148,NA,NA,in the recesses of your brain,en,0,0,NA,NA,NA,2,NA,FALSE
"@lothian_sky @dynasty_tm @Steve_Mac112 @NicolaSturgeon This is what Brex💩 is all about!! Shame the world has moved on and the Tories, in their golden bubble haven't realised it!",not_misogynistic,2019-07-06 13:45:07,832189882059673600,1147501734211797e3,1146172008385994800,137350841,NA,NA,"Scotland, Europe!",en,0,0,NA,NA,NA,0,NA,FALSE
@jephjacques @UnburntWitch I will also do this,not_misogynistic,2019-07-05 17:31:46,27710633,1147196383075754e3,1147196039952310300,7670202,NA,NA,"Norfolk, VA",en,0,0,NA,NA,NA,3,NA,FALSE
"@UnburntWitch Man I didn't know so many people worked in the ""emotionally abuse your partner for years then use the courts to try and shut him up"" industry",misogynistic,2019-07-01 15:56:25,1065445102133358600,1145722837589811200,1145189990336307200,226346115,NA,NA,"Pennsylvania, USA",en,1,0,NA,NA,NA,1,NA,FALSE
@AOC @JoaquinCastrotx In picture form so you can understand https://t.co/CE4SEt2f38,not_misogynistic,2019-07-06 19:15:12,124616087,1147584803644018700,1145855501533663200,138203134,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@UnburntWitch YES,not_misogynistic,2019-07-05 17:33:26,37969676,1147196805471281200,1147195908456505300,226346115,NA,NA,The Palace of Wisdom,und,0,0,NA,NA,NA,0,NA,FALSE
"@AllisonMorris1 @irish_news poor don-yeoo, his only crime was posting banter.😔",not_misogynistic,2019-07-02 10:18:37,3437949574,1146000215419314200,114599161044813e4,220819048,NA,NA,shankill road Northern Ireland,en,0,0,NA,NA,NA,2,NA,FALSE
@UnburntWitch The rest of the industry certainly tries to ignore you.,misogynistic,2019-07-01 17:28:30,70147479,1145746008598614e3,1145189990336307200,226346115,NA,NA,NA,en,0,0,NA,NA,NA,5,NA,FALSE
@AOC What a bunch of crap!,not_misogynistic,2019-07-06 15:41:37,3318307435,1147531051826331600,1147128726372724700,138203134,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@AOC @SaulLevinson Forget it, it’s only #MODO AOC.",not_misogynistic,2019-07-07 09:42:33,1088621143790141400,1147803075547209700,1147668951834476500,138203134,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
Anger after two more golden eagles disappear on grouse moor - calls for @NicolaSturgeon to take urgent action on wildlife crime and shooting industry reform https://t.co/BPLHPnyINf @andywightman https://t.co/uahak1JQxs,not_misogynistic,2019-07-03 10:10:01,556954777,1146360440340926500,NA,NA,NA,NA,Edinburgh,en,1,0,NA,NA,NA,0,NA,FALSE
@jangoodell @JessicaValenti Heartbreaking.,not_misogynistic,2019-07-03 03:06:11,2176528614,1146253775490957300,1146250829063569400,27988842,NA,NA,Illinois,en,0,0,NA,NA,NA,0,NA,FALSE
"@AliceHoylePSHE @holliepoetry @elsdraeger @gemcairn @EverydaySexism Agreed. 100%.

Its so hard responding to parents/teachers who just want to buy an accurate &amp; simple book. Seems totally messed up these 2 'books for older readers' are allowing their readers into the secret of correct terminology... but the little ones aren't allowed to know!?!?",not_misogynistic,2019-07-01 15:27:24,1036732706032365600,1145715533595250700,1145713439517679600,277629692,NA,NA,UK,en,0,0,NA,NA,NA,0,NA,FALSE
@UnburntWitch Wow. That was a winding road to nowhere.,not_misogynistic,2019-07-02 03:28:19,1131653350477508600,1145896958940368900,1145233135556124700,226346115,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@UnburntWitch Most people don't know this.

However, you read the scale relative to what structures are made for.

In the Midwest or east coast that size of an earthquake would be an unmitigated disaster, leveling much of the city but SoCal has structures built to higher standards.",not_misogynistic,2019-07-06 05:05:20,338891922,1147370926968922100,1147349643983872e3,226346115,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@DownOrangeMan @AllisonMorris1 @irish_news They are and if you read the article then I'll happily debate with you.,not_misogynistic,2019-06-27 10:46:46,20881733,1144195359855579100,1144194877451841500,2598670521,NA,NA,Coming to a town near you soon,en,0,0,NA,NA,NA,0,NA,FALSE
"You won't see @NicolaSturgeon kicking back against this nor condemning the activists. The Family is always looked after regardless of how ugly the actions. Instead she'll pretend it's not an issue. 

https://t.co/rYR8iTtK0A",not_misogynistic,2019-07-03 18:04:41,416327227,1146479891287806e3,NA,NA,NA,NA,Edinburgh / Brussels,en,0,0,NA,NA,NA,0,NA,FALSE
"@AllisonMorris1 @johnfinucane My great-grandfather fought there too but was lucky enough to return. He then had to flee to Liverpool a few years later due to the harassment he faced from the USC made up of the 36th Ulster, whom he fought alongside. It's wee stories like that which we don't hear from unionists",not_misogynistic,2019-07-01 14:20:34,1090363856847847400,1145698716453679100,1145697052669698e3,220819048,NA,NA,"Béal Feirste, Ireland",en,1,0,NA,NA,NA,12,NA,FALSE
@stumc33 @HumzaYousaf @NicolaSturgeon @theSNP That's part of the reason some that I know quit,not_misogynistic,2019-07-04 14:28:51,245442409,1146787962358837200,1146733236917342200,785116062,NA,NA,"dunbar, scotland",en,0,0,NA,NA,NA,1,NA,FALSE
@S4M8UD @theSNP @PeterMurrell @NicolaSturgeon @AngusMacNeilSNP Power corrupts. Absolute power corrupts absolutely.,not_misogynistic,2019-07-05 22:22:48,745697820305461200,1147269624142192600,1147268349212147700,1020990635229286400,NA,NA,"Berwickshire, Scotland, UK",en,1,0,NA,NA,NA,3,NA,FALSE
"@davecmrn @angeleyes_1980 @Pink @NicolaSturgeon Oh, and by the way it's Trekkie you numbskull.",not_misogynistic,2019-07-06 02:05:19,745697820305461200,1147325621833478100,1146154218065223700,2422155363,NA,NA,"Berwickshire, Scotland, UK",en,0,0,NA,NA,NA,0,NA,FALSE
@Rhik17 @NicolaSturgeon @Wimbledon SIR Andy Murray! Now do shut up!,misogynistic,2019-07-07 08:25:56,21040087,1147783795900342300,1147593883183910900,1380068730,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@SJYoung100 @NicolaSturgeon https://t.co/zjY6N6wtXo,not_misogynistic,2019-07-03 20:11:15,3156794327,1146511744614969300,1146490254024740900,1057587523227127800,NA,NA,"Scotland, United Kingdom",und,0,0,NA,NA,NA,0,NA,FALSE
@BBCandrewkerr @mckinlay_liz @NicolaSturgeon @NicolaSturgeon frightened of Boris Johnson i think not she would run rings around him &amp; IMO the union is dead &amp; very soon the people of 🏴󠁧󠁢󠁳󠁣󠁴󠁿 will be voting YES #indyref2 😃,not_misogynistic,2019-07-03 21:21:50,2777818677,1146529507869896700,1146047440803549200,90628610,NA,NA,fife,en,4,0,NA,NA,NA,4,NA,FALSE
"@fairplaywomen @DVATW @NicolaSturgeon Fair do's when you look slightly feminine but when you look like a bloke your a bloke, no amount of transitioning can change that.",misogynistic,2019-07-04 20:49:58,1024788829952245800,114688387310157e4,1146794975910346800,792017765544693800,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@billyt501 @kezdugdale @THTScotland 👏👏👏👏,not_misogynistic,2019-06-25 18:33:06,95695715094494e4,1143587941480128500,114358762230195e4,222128014,NA,NA,"Rio Claro, São paulo",und,0,0,NA,NA,NA,1,NA,FALSE
@AllisonMorris1 @irish_news Another sad and harrowing moment from our history that's faded and forgotten. What makes this even more tragic is there is no one  left to remember. We deserve as a community and the families deserve to have a proper reconciliation mechanism in place and all the help they deserve,not_misogynistic,2019-06-28 09:22:06,1068270543915413500,1144536438459064300,1144519829380108300,220819048,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
"@fran_and5 @larson07 @KatrinaGilles20 @NicolaSturgeon No. Quite literally the ones that needed to bring everyone back together were the ones saying we were ""better together"" when in reality, the very next morning from the bite, evel was initiated and Scotland forgotten about immediately. They've done everything but since.",not_misogynistic,2019-07-06 15:45:03,390304890,1147531914598846500,1147473075371499500,1100537392417722400,NA,NA,Scotland,en,0,0,NA,NA,NA,3,NA,FALSE
"@KonradZ17 @JessicaValenti @denizoce Unfortunately no, as I never knew who it was in the first place. But thank you anyway",not_misogynistic,2019-07-04 11:02:47,1121583630919327700,1146736106236502e3,1146733692573945900,1143185496170008600,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@kezdugdale @ScotParl @LGBTIScotland Congratulations @kezdugdale, and best wishes! I’ll be there tomorrow! @TheStonewallNYC for #Stonewall50 #worldpride #NYCPride #tomorrow Woohoo!!! 
❤️🧡💛💚💙💜🌈🌈🌈🌈🌈🌈",not_misogynistic,2019-06-26 08:38:40,3712787177,1143800734028378100,1143590100200251400,19934731,NA,NA,Glasgow,en,0,0,NA,NA,NA,0,NA,FALSE
@UnburntWitch I'm dead with how cute your dogs are,not_misogynistic,2019-07-03 03:17:50,138937400,1146256707787604e3,1146228419694174200,226346115,NA,NA,"Pennsylvania, USA",en,0,0,NA,NA,NA,1,NA,FALSE
"@JessicaValenti Correction ""WHITE"" boys

our boys get thrown in jail even if DNA comes back negative",not_misogynistic,2019-07-04 03:38:00,42354110,1146624170190467100,1146249118223884300,4099171,NA,NA,Just Leaving the Bathroom,en,0,0,NA,NA,NA,0,NA,FALSE
"@UnburntWitch Maybe this can help you feel safer 

https://t.co/0oD0wwgmVv",not_misogynistic,2019-07-06 03:45:09,341651293,1147350745122869200,1147349027685449700,226346115,NA,NA,"Los Angeles, CA",en,1,0,NA,NA,NA,4,NA,FALSE
@Bryan_G_URU @Antifada161 @UnburntWitch Says who?,not_misogynistic,2019-07-01 04:50:48,35371381,1145555328106414100,1145427233697349600,990898386529341400,NA,NA,"Ongjin-gun, Republic of Korea",en,0,0,NA,NA,NA,2,NA,FALSE
"@UnburntWitch For a second there I could not even see the other dog. “That is one fluffy dog,” I said to myself.",not_misogynistic,2019-07-01 23:09:02,11819302,1145831708945612800,1145797615394574300,226346115,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
"@JamieBotty @NicolaSturgeon what a twat this person is ,let me tell you oor wee fm is feart of no one and as we say up here the bigger they are the harder they fall ,now go away back to your knitting.",misogynistic,2019-07-03 16:42:00,1120716412010532900,1146459085656793100,1146327905460465700,3069999784,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@FungeonMaster1 @Play4Blood @post_radicle @ryanjj245 @UnburntWitch ✌🏿,not_misogynistic,2019-07-01 12:13:29,36818868,1145666735124561900,1145666552311754800,3392133075,NA,NA,NA,und,0,0,NA,NA,NA,0,NA,FALSE
@SharkFu It's so good.,not_misogynistic,2019-06-26 03:24:32,227517044,1143721679253921800,1143719020161589200,18489148,NA,NA,more like GREATEST Boston,en,0,0,NA,NA,NA,1,NA,FALSE
@AllisonMorris1 Exactly Allison. Situations like these reveal a person's true character.,not_misogynistic,2019-06-29 09:22:01,281234818,1144898808880533500,1144883284045905900,220819048,NA,NA,Belfast,en,0,0,NA,NA,NA,0,NA,FALSE
@UnburntWitch Here in the fucked Twitter verse people are loud. In the real world most people don't care who's genitals you jostle. I'm a righty and what you do is none of my business.,not_misogynistic,2019-07-02 22:50:03,1061323475380527100,1146189320166027300,1145223383304425500,226346115,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@JessicaValenti He should be charged with rape, sexual assault, production of child pornography, and distribution of child pornography. Throw the book at him. He chose this, knew what he was doing, ruined a life, and in the process ruined his own. Why is this judge still employed?",not_misogynistic,2019-07-04 02:58:57,69218081,1146614346061090800,1146249118223884300,4099171,NA,NA,NA,en,7,0,NA,NA,NA,100,NA,FALSE
@JennyGilruth @ScotParl @tavishscott @kezdugdale It was their plan all along!,not_misogynistic,2019-06-27 22:00:22,971115698,1144364877131071500,1144364140473004e3,3225441058,NA,NA,"California, USA",en,0,0,NA,NA,NA,0,NA,FALSE
@stericasantos @JessicaValenti Pig.,not_misogynistic,2019-07-04 08:23:15,795246096700375e3,1146695955556851700,1146373816358252500,861261276,NA,NA,"Massachusetts, USA",und,0,0,NA,NA,NA,1,NA,FALSE
"@caimintwi @NicolaSturgeon @Adamprice Actually, so long as the referendum didn’t break international law, it probably wouldn’t be regarded as illegal. Regardless of who ethical it was (which knowing Trump it wouldnt be) I still wouldn’t advocate sending armed military in to stop it or throwing Trump in jail for it",not_misogynistic,2019-07-07 10:40:08,154421037,1147817568717213700,1147816536926838800,1446460651,NA,NA,Belfast via Toome,en,0,0,NA,NA,NA,0,NA,FALSE
@JessicaValenti Still less annoying then that pantsless commuting day.,not_misogynistic,2019-07-02 01:07:28,2997322472,1145861515171508200,1145710228505354200,4099171,NA,NA,"New York, NY",en,0,0,NA,NA,NA,0,NA,FALSE
"@ithappens_edu @holliepoetry @elsdraeger @gemcairn @EverydaySexism I think the issue is it needs to be aimed at the little people. Sex is a funny word is 8+, we need a picture book for the 5yo’s that explains their bodies. Most primary schools avoid naming the vulva.",not_misogynistic,2019-07-01 15:19:04,277629692,1145713439517679600,1145712186976809e3,1036732706032365600,NA,NA,United Kingdom,en,0,0,NA,NA,NA,2,NA,FALSE
"@up_adventures @stuart272 @NicolaSturgeon ""Overwhelmingly""

It was a UK wide referendum, and 1 million Scots (myself included) voted to leave.",not_misogynistic,2019-07-03 15:02:18,2230062037,1146433993358925800,1146315115370819600,1130482952373243900,NA,NA,United Kingdom of GB & NI 🇬🇧,en,0,0,NA,NA,NA,0,NA,FALSE
